year,idind,x,y
2012,33421,"7","3"
2012,33425,"5","3"
2012,33430,"6","4"
2012,33433,"5","2"
2012,33434,"2","3"
2012,33437,"8","2"
2012,33438,"8","2"
2012,33439,"5","3"
2012,33440,"8","3"
2012,33442,"8","1"
2012,33443,"8","1"
2012,33444,"7","4"
2012,33447,"12","3"
2012,33450,"7","3"
2012,33451,"7","3"
2012,33453,"8","4"
2012,33454,"7","1"
2012,44819,"8","3"
2012,1225,"8","2"
2012,1227,"4","3"
2012,1230,"12","3"
2012,20097,"8","1"
2012,20098,"5","1"
2012,11599,"3","2"
2012,18028,"12","2"
2012,20103,"8","2"
2012,20104,"8","2"
2012,20106,"8","2"
2012,18029,"9","2"
2012,18030,"2","2"
2012,18034,"15","2"
2012,25537,"12","3"
2012,25538,"9","2"
2012,1242,"8","3"
2012,1243,"6","2"
2012,1245,"8","3"
2012,1246,"8","3"
2012,1248,"8","1"
2012,11616,"12","2"
2012,1251,"12","2"
2012,25520,"24","2"
2012,25521,"12","2"
2012,44821,"10","3"
2012,1256,"12","4"
2012,1258,"12","3"
2012,1259,"8","2"
2012,11617,"12","2"
2012,21578,"10","1"
2012,21579,"8","1"
2012,1264,"12","2"
2012,1267,"11","3"
2012,25524,"8","2"
2012,25525,"8","2"
2012,44822,"12","3"
2012,16462,"12","3"
2012,28840,"8","3"
2012,25541,"12","3"
2012,25542,"9","3"
2012,44823,"8","1"
2012,44824,"6","1"
2012,14515,"7","3"
2012,40932,"6","3"
2012,1276,"8","2"
2012,11619,"8","4"
2012,1288,"8","1"
2012,1289,"8","2"
2012,11628,"8","2"
2012,14516,"12","3"
2012,33459,"8","3"
2012,20109,"7","2"
2012,20110,"12","2"
2012,22900,"12","3"
2012,22901,"8","2"
2012,28848,"24","4"
2012,1300,"12","3"
2012,1301,"12","3"
2012,33463,"24","5"
2012,28850,"24","2"
2012,28851,"8","2"
2012,11634,"8","2"
2012,11640,"11","2"
2012,22904,"24","3"
2012,22905,"8","2"
2012,1299,"8","2"
2012,22906,"8","1"
2012,31475,"8","3"
2012,31476,"24","5"
2012,1323,"8","4"
2012,1326,"9","3"
2012,16469,"9","4"
2012,21591,"9","3"
2012,21593,"12","2"
2012,1330,"24","4"
2012,1331,"8","4"
2012,18041,"4","3"
2012,11642,"12","5"
2012,1325,"12","3"
2012,11643,"12","3"
2012,11644,"10","3"
2012,14521,"9","3"
2012,28857,"12","3"
2012,28858,"12","3"
2012,31479,"12","2"
2012,31480,"8","2"
2012,1360,"11","2"
2012,1361,"10","3"
2012,22913,"12","3"
2012,22914,"8","4"
2012,18043,"8","3"
2012,21595,"10","3"
2012,21596,"8","3"
2012,1350,"6","3"
2012,16475,"16","1"
2012,25549,"8","1"
2012,25550,"10","1"
2012,16476,"7","3"
2012,16477,"8","3"
2012,25532,"5","1"
2012,1385,"6","4"
2012,1386,"7","3"
2012,1390,"24","2"
2012,1391,"12","2"
2012,1392,"12","3"
2012,25551,"8","2"
2012,25552,"8","3"
2012,25553,"24","2"
2012,31485,"20","2"
2012,31486,"5","2"
2012,44828,"12","1"
2012,44829,"12","1"
2012,31488,"12","2"
2012,31489,"8","3"
2012,31492,"8","3"
2012,20118,"12","3"
2012,11652,"8","2"
2012,33466,"10","2"
2012,1428,"12","3"
2012,28863,"10","1"
2012,11656,"10","3"
2012,25560,"9","4"
2012,25561,"7","1"
2012,25562,"6","2"
2012,25568,"8","3"
2012,25574,"10","1"
2012,28865,"10","1"
2012,25577,"16","3"
2012,25579,"12","3"
2012,25580,"8","3"
2012,25582,"3","4"
2012,31500,"12","3"
2012,25584,"6","2"
2012,1452,"10","3"
2012,33469,"12","4"
2012,40941,"9","1"
2012,33474,"8","1"
2012,33475,"8","2"
2012,33481,"8","1"
2012,33486,"12","4"
2012,33496,"8","2"
2012,33497,"12","2"
2012,33499,"8","2"
2012,33500,"8","2"
2012,33503,"12","2"
2012,40946,"8","2"
2012,44838,"8","2"
2012,33507,"8","4"
2012,33509,"8","3"
2012,33512,"12","2"
2012,33514,"8","2"
2012,33515,"24","4"
2012,33516,"12","3"
2012,33517,"12","3"
2012,33518,"12","3"
2012,40951,"8","2"
2012,40952,"13","2"
2012,40954,"8","2"
2012,40955,"12","2"
2012,44842,"4","3"
2012,33525,"12","2"
2012,33526,"12","2"
2012,33527,"12","2"
2012,33532,"8","2"
2012,33535,"8","2"
2012,44844,"8","3"
2012,33538,"12","4"
2012,33539,"8","3"
2012,33548,"7","1"
2012,33549,"8","1"
2012,33552,"12","2"
2012,33553,"8","2"
2012,33554,"8","2"
2012,33555,"6","5"
2012,40958,"7","3"
2012,40959,"9","3"
2012,33557,"6","3"
2012,33558,"8","3"
2012,33563,"8","1"
2012,33564,"8","2"
2012,33579,"8","4"
2012,33580,"12","4"
2012,33582,"10","3"
2012,33583,"12","2"
2012,33586,"4","1"
2012,33587,"12","2"
2012,33589,"9","2"
2012,33590,"7","1"
2012,33591,"7","3"
2012,33595,"10","3"
2012,40961,"8","4"
2012,11603,"9","3"
2012,31504,"8","2"
2012,20105,"8","2"
2012,24196,"10","1"
2012,31505,"9","2"
2012,24201,"9","2"
2012,31347,"8","2"
2012,14513,"12","3"
2012,28860,"8","2"
2012,28861,"12","3"
2012,28862,"12","3"
2012,1321,"8","3"
2012,30235,"12","3"
2012,31496,"24","4"
2012,33487,"5","1"
2012,33498,"12","1"
2012,44848,"6","1"
2012,40970,"24","3"
2012,40972,"12","2"
2012,40973,"10","2"
2012,44849,"11","2"
2012,44851,"10","1"
2012,1453,"8","2"
2012,16483,"24","3"
2012,21603,"10","2"
2012,1469,"10","2"
2012,24204,"10","3"
2012,24205,"12","3"
2012,16486,"12","1"
2012,22918,"10","1"
2012,20127,"6","3"
2012,20128,"10","3"
2012,40978,"10","2"
2012,44852,"10","3"
2012,44853,"8","4"
2012,44854,"8","3"
2012,25590,"10","1"
2012,25591,"8","3"
2012,16492,"7","3"
2012,16493,"8","2"
2012,20123,"10","4"
2012,25607,"8","3"
2012,1495,"12","3"
2012,16496,"5","1"
2012,44856,"8","2"
2012,44857,"8","2"
2012,1501,"24","3"
2012,1508,"10","3"
2012,21615,"8","4"
2012,25596,"8","2"
2012,25597,"8","2"
2012,30243,"8","3"
2012,30247,"8","4"
2012,1482,"8","4"
2012,20132,"8","4"
2012,18059,"3","5"
2012,1509,"8","3"
2012,25600,"8","3"
2012,1519,"8","4"
2012,31508,"14","3"
2012,14542,"7","3"
2012,1530,"8","3"
2012,1531,"8","3"
2012,1533,"8","2"
2012,11685,"8","3"
2012,18063,"8","3"
2012,1544,"7","3"
2012,16504,"4","3"
2012,20139,"8","2"
2012,28875,"8","3"
2012,25610,"8","5"
2012,11687,"12","3"
2012,1550,"3","2"
2012,1567,"4","2"
2012,1570,"12","2"
2012,40980,"9","3"
2012,40981,"8","3"
2012,44864,"24","2"
2012,1585,"8","2"
2012,1588,"12","3"
2012,1592,"8","3"
2012,1593,"12","2"
2012,1595,"8","2"
2012,1596,"24","2"
2012,1598,"8","1"
2012,40983,"8","1"
2012,30252,"8","3"
2012,11694,"8","2"
2012,11695,"8","2"
2012,11698,"8","3"
2012,20143,"12","2"
2012,1581,"8","2"
2012,11692,"8","3"
2012,1576,"8","2"
2012,28876,"24","3"
2012,22930,"8","2"
2012,1597,"8","2"
2012,24218,"6","2"
2012,28877,"8","2"
2012,28878,"12","2"
2012,31514,"12","3"
2012,1602,"8","3"
2012,1604,"10","3"
2012,1608,"4","3"
2012,40986,"8","3"
2012,1617,"10","3"
2012,1618,"7","3"
2012,1622,"8","3"
2012,16520,"8","4"
2012,1625,"7","3"
2012,1626,"7","3"
2012,11704,"7","4"
2012,1623,"12","3"
2012,25614,"7","3"
2012,18074,"8","4"
2012,18075,"12","3"
2012,24221,"10","4"
2012,24222,"10","3"
2012,1645,"15","3"
2012,21625,"5","3"
2012,21626,"24","2"
2012,14547,"10","4"
2012,20150,"4","1"
2012,31517,"13","1"
2012,1659,"8","1"
2012,24227,"11","3"
2012,24223,"13","3"
2012,30259,"11","3"
2012,1672,"8","3"
2012,1675,"7","2"
2012,20152,"24","3"
2012,1678,"8","3"
2012,28886,"10","2"
2012,28888,"6","3"
2012,28889,"8","3"
2012,1689,"8","2"
2012,16525,"8","3"
2012,16526,"8","3"
2012,1696,"12","1"
2012,1697,"9","1"
2012,1698,"9","2"
2012,1699,"9","1"
2012,28892,"8","3"
2012,1702,"8","3"
2012,1703,"8","3"
2012,1708,"8","3"
2012,1709,"7","5"
2012,16531,"8","3"
2012,1722,"8","2"
2012,1729,"7","4"
2012,20159,"8","2"
2012,14558,"7","3"
2012,16539,"7","3"
2012,33612,"7","3"
2012,33618,"8","2"
2012,40989,"8","2"
2012,40991,"8","3"
2012,40992,"8","3"
2012,40993,"8","3"
2012,33625,"8","1"
2012,33629,"8","3"
2012,33633,"8","1"
2012,33637,"12","2"
2012,33638,"8","2"
2012,41001,"10","1"
2012,33644,"12","3"
2012,33645,"10","2"
2012,33646,"8","3"
2012,33647,"8","2"
2012,33648,"8","3"
2012,41010,"8","3"
2012,33652,"8","4"
2012,33659,"8","2"
2012,33660,"6","3"
2012,44873,"8","2"
2012,33664,"9","3"
2012,33668,"8","2"
2012,33669,"9","3"
2012,41014,"8","4"
2012,33679,"5","2"
2012,33680,"8","2"
2012,33683,"24","3"
2012,44875,"8","1"
2012,44876,"8","2"
2012,33692,"8","2"
2012,33693,"12","3"
2012,33695,"7","2"
2012,33697,"5","3"
2012,33698,"14","1"
2012,33702,"6","3"
2012,33703,"5","3"
2012,33709,"9","1"
2012,33712,"10","2"
2012,33714,"7","3"
2012,33726,"8","3"
2012,33729,"8","3"
2012,33730,"8","3"
2012,33734,"12","3"
2012,33735,"8","3"
2012,33738,"18","3"
2012,33739,"8","3"
2012,33747,"7","4"
2012,33750,"12","3"
2012,33751,"8","1"
2012,33754,"8","3"
2012,41016,"7","2"
2012,33757,"7","3"
2012,33760,"10","2"
2012,33761,"7","3"
2012,33764,"8","2"
2012,33768,"8","2"
2012,33775,"10","2"
2012,33776,"8","1"
2012,44879,"8","2"
2012,44880,"8","2"
2012,44883,"7","3"
2012,44884,"8","3"
2012,44886,"8","3"
2012,44889,"8","3"
2012,44891,"8","2"
2012,44892,"8","2"
2012,1456,"8","1"
2012,31524,"8","1"
2012,21604,"8","2"
2012,28871,"8","3"
2012,21605,"8","2"
2012,25586,"10","2"
2012,16498,"8","3"
2012,11696,"8","2"
2012,31526,"8","2"
2012,14550,"8","3"
2012,41017,"5","2"
2012,1647,"10","3"
2012,1652,"7","3"
2012,31531,"8","3"
2012,1660,"10","4"
2012,1624,"8","3"
2012,31534,"8","3"
2012,30258,"12","3"
2012,33781,"12","2"
2012,33782,"8","3"
2012,41021,"8","3"
2012,1603,"8","4"
2012,33759,"10","1"
2012,21606,"8","3"
2012,41027,"8","3"
2012,40996,"10","1"
2012,40997,"7","1"
2012,41003,"8","3"
2012,44896,"8","3"
2012,41004,"8","4"
2012,1628,"8","4"
2012,16541,"7","3"
2012,16542,"10","3"
2012,16544,"8","2"
2012,31536,"13","3"
2012,1789,"10","3"
2012,1797,"8","3"
2012,1799,"8","2"
2012,1801,"8","2"
2012,41032,"8","1"
2012,16551,"14","4"
2012,16552,"8","3"
2012,44902,"8","2"
2012,33786,"8","3"
2012,25647,"6","2"
2012,30267,"6","1"
2012,28903,"8","3"
2012,28904,"8","2"
2012,28905,"8","1"
2012,28907,"8","1"
2012,25651,"12","2"
2012,31542,"8","3"
2012,44903,"8","2"
2012,33791,"8","2"
2012,1830,"6","4"
2012,1831,"8","3"
2012,1834,"8","3"
2012,1840,"8","1"
2012,1841,"8","1"
2012,1845,"8","2"
2012,16555,"8","2"
2012,1847,"10","2"
2012,1851,"24","3"
2012,1856,"8","2"
2012,1863,"4","3"
2012,1867,"12","3"
2012,1873,"8","1"
2012,1874,"8","2"
2012,14564,"8","3"
2012,1859,"10","1"
2012,14562,"9","3"
2012,1836,"10","2"
2012,21637,"8","3"
2012,1844,"7","2"
2012,25630,"10","3"
2012,25674,"8","2"
2012,28913,"12","3"
2012,28915,"12","3"
2012,33796,"8","4"
2012,1890,"8","3"
2012,1893,"8","3"
2012,1894,"10","3"
2012,1895,"8","2"
2012,1896,"10","3"
2012,22947,"8","2"
2012,24232,"8","3"
2012,1883,"4","4"
2012,1884,"8","2"
2012,22946,"12","1"
2012,33797,"8","3"
2012,33798,"8","2"
2012,14567,"10","1"
2012,14569,"6","1"
2012,11726,"16","3"
2012,18094,"12","4"
2012,22957,"24","4"
2012,22958,"24","4"
2012,1917,"14","4"
2012,1918,"8","3"
2012,25681,"12","2"
2012,25682,"8","2"
2012,25683,"8","3"
2012,25684,"8","4"
2012,25687,"8","5"
2012,25689,"10","2"
2012,25690,"8","1"
2012,25692,"8","2"
2012,25693,"8","2"
2012,25694,"8","2"
2012,25695,"8","2"
2012,33799,"12","2"
2012,44905,"12","2"
2012,44906,"8","2"
2012,1938,"6","3"
2012,1941,"8","1"
2012,1942,"8","3"
2012,1947,"8","1"
2012,33801,"12","2"
2012,1948,"6","3"
2012,1952,"8","2"
2012,1950,"24","3"
2012,1951,"12","3"
2012,25697,"24","3"
2012,44908,"8","2"
2012,1958,"7","5"
2012,11737,"8","3"
2012,1983,"8","3"
2012,1984,"8","2"
2012,30284,"10","1"
2012,16567,"12","3"
2012,33804,"8","1"
2012,11738,"12","4"
2012,1959,"9","3"
2012,16564,"24","3"
2012,1971,"8","2"
2012,16565,"8","1"
2012,33807,"12","2"
2012,25703,"8","3"
2012,11741,"12","3"
2012,11742,"12","3"
2012,11743,"8","3"
2012,2000,"6","3"
2012,20175,"8","3"
2012,2014,"8","3"
2012,2015,"12","3"
2012,16569,"12","3"
2012,16570,"8","1"
2012,16572,"3","2"
2012,16573,"5","3"
2012,25640,"8","1"
2012,16574,"8","3"
2012,31548,"8","2"
2012,2006,"8","2"
2012,22960,"8","2"
2012,2016,"24","2"
2012,44909,"9","2"
2012,44911,"10","3"
2012,25719,"5","4"
2012,25722,"7","2"
2012,25723,"9","2"
2012,25727,"8","1"
2012,25728,"12","2"
2012,25729,"12","1"
2012,25730,"6","1"
2012,25731,"8","1"
2012,41042,"8","1"
2012,25724,"6","3"
2012,2030,"12","3"
2012,2031,"8","4"
2012,2032,"6","4"
2012,2034,"5","3"
2012,2036,"8","4"
2012,2047,"5","4"
2012,11751,"8","3"
2012,2053,"8","3"
2012,2054,"24","2"
2012,2055,"12","2"
2012,2056,"12","2"
2012,25643,"12","1"
2012,20178,"8","3"
2012,2037,"8","2"
2012,25642,"10","2"
2012,30288,"24","1"
2012,2061,"8","3"
2012,28929,"7","3"
2012,28931,"8","3"
2012,28932,"8","3"
2012,28935,"9","3"
2012,28936,"10","3"
2012,2072,"6","4"
2012,28937,"24","4"
2012,28938,"7","3"
2012,2082,"8","3"
2012,2084,"8","2"
2012,33809,"8","2"
2012,28939,"5","4"
2012,28940,"12","3"
2012,30291,"12","2"
2012,30292,"12","3"
2012,2059,"9","1"
2012,2060,"9","3"
2012,2062,"8","3"
2012,25644,"9","3"
2012,2080,"8","2"
2012,30295,"8","3"
2012,2083,"8","3"
2012,33810,"12","2"
2012,25709,"8","2"
2012,25712,"6","3"
2012,25713,"9","4"
2012,25714,"24","3"
2012,28947,"8","1"
2012,25717,"8","3"
2012,41044,"12","2"
2012,30271,"12","2"
2012,30272,"8","1"
2012,31553,"24","2"
2012,33813,"12","2"
2012,44913,"12","2"
2012,25670,"8","2"
2012,28910,"11","2"
2012,44914,"12","2"
2012,44915,"8","1"
2012,41047,"9","3"
2012,33816,"16","2"
2012,33817,"10","2"
2012,33818,"10","2"
2012,33819,"8","1"
2012,25746,"4","3"
2012,33822,"5","1"
2012,33823,"8","1"
2012,33824,"12","3"
2012,33825,"8","2"
2012,33826,"8","3"
2012,41049,"10","3"
2012,33829,"8","3"
2012,33831,"8","2"
2012,33835,"8","3"
2012,33836,"8","3"
2012,33839,"5","1"
2012,33841,"8","2"
2012,33842,"12","2"
2012,33843,"10","2"
2012,33844,"8","2"
2012,33847,"8","3"
2012,33848,"8","2"
2012,33849,"14","4"
2012,41051,"8","3"
2012,33852,"8","1"
2012,33853,"12","1"
2012,41052,"8","4"
2012,33858,"10","4"
2012,33859,"9","3"
2012,44918,"8","2"
2012,33862,"8","2"
2012,41057,"8","1"
2012,41058,"12","2"
2012,41059,"8","2"
2012,41061,"14","2"
2012,33866,"8","1"
2012,33872,"12","2"
2012,41062,"12","1"
2012,41063,"10","2"
2012,33881,"8","3"
2012,33884,"8","3"
2012,33888,"8","4"
2012,33889,"8","1"
2012,33890,"10","2"
2012,33894,"3","4"
2012,33895,"9","4"
2012,33897,"8","3"
2012,41067,"24","3"
2012,41069,"12","2"
2012,41070,"9","3"
2012,41072,"11","2"
2012,41073,"10","4"
2012,33899,"8","3"
2012,33900,"8","3"
2012,41075,"8","3"
2012,41077,"8","3"
2012,44921,"8","1"
2012,44922,"8","1"
2012,33919,"11","3"
2012,33925,"10","3"
2012,33927,"11","3"
2012,33928,"11","2"
2012,33929,"8","2"
2012,41078,"12","3"
2012,33931,"10","2"
2012,44927,"8","1"
2012,41083,"8","3"
2012,41084,"8","3"
2012,41086,"8","2"
2012,41087,"24","3"
2012,41090,"8","5"
2012,41094,"7","3"
2012,21634,"12","3"
2012,25627,"12","2"
2012,33952,"8","3"
2012,33954,"8","2"
2012,1779,"8","3"
2012,1855,"9","3"
2012,31557,"8","3"
2012,31559,"12","2"
2012,33955,"12","3"
2012,41098,"10","3"
2012,2035,"7","2"
2012,25725,"12","1"
2012,30290,"8","2"
2012,31562,"12","2"
2012,33957,"5","2"
2012,33961,"10","2"
2012,33962,"10","3"
2012,33965,"8","3"
2012,44929,"24","2"
2012,41100,"5","2"
2012,44930,"10","2"
2012,1849,"8","3"
2012,33967,"8","2"
2012,41104,"8","2"
2012,41105,"12","2"
2012,41106,"22","4"
2012,44931,"8","2"
2012,33785,"10","2"
2012,1837,"8","2"
2012,31544,"9","2"
2012,1860,"9","3"
2012,20167,"5","3"
2012,20168,"12","3"
2012,1875,"8","2"
2012,33795,"8","1"
2012,25741,"8","4"
2012,2038,"8","3"
2012,30293,"8","2"
2012,41112,"8","2"
2012,33856,"12","4"
2012,33863,"8","3"
2012,33944,"12","2"
2012,41096,"8","2"
2012,33903,"8","1"
2012,44934,"24","1"
2012,25721,"12","3"
2012,1780,"12","4"
2012,44938,"8","3"
2012,41031,"4","2"
2012,22941,"2","3"
2012,1861,"12","3"
2012,44940,"5","3"
2012,41114,"8","4"
2012,41118,"9","3"
2012,41119,"8","3"
2012,41121,"8","1"
2012,41122,"12","3"
2012,44942,"12","3"
2012,28918,"12","2"
2012,33968,"12","2"
2012,2091,"9","3"
2012,44947,"24","1"
2012,33971,"8","3"
2012,2131,"14","5"
2012,25768,"8","4"
2012,25772,"8","3"
2012,44949,"8","2"
2012,44951,"8","3"
2012,2166,"8","1"
2012,2167,"12","1"
2012,2168,"12","5"
2012,2173,"7","3"
2012,2174,"8","3"
2012,14604,"8","3"
2012,2169,"8","1"
2012,2170,"8","2"
2012,41126,"9","2"
2012,22978,"12","4"
2012,25780,"8","3"
2012,25781,"12","3"
2012,2213,"9","3"
2012,2195,"8","2"
2012,18117,"8","2"
2012,25783,"6","3"
2012,2219,"5","3"
2012,21650,"8","4"
2012,21651,"8","3"
2012,21652,"8","3"
2012,30304,"7","2"
2012,30305,"8","3"
2012,16589,"24","2"
2012,22985,"8","3"
2012,44955,"7","2"
2012,14627,"6","3"
2012,14628,"8","1"
2012,14629,"12","2"
2012,18120,"8","2"
2012,2287,"8","2"
2012,44275,"12","3"
2012,25820,"6","2"
2012,25821,"12","2"
2012,25826,"6","3"
2012,44958,"10","1"
2012,21655,"12","2"
2012,25830,"6","3"
2012,2337,"7","4"
2012,2342,"8","4"
2012,2343,"8","4"
2012,33978,"9","2"
2012,11841,"8","2"
2012,2345,"9","3"
2012,11833,"24","3"
2012,18125,"2","3"
2012,11840,"12","2"
2012,20194,"9","3"
2012,14656,"10","3"
2012,41151,"10","4"
2012,41154,"8","3"
2012,41155,"18","2"
2012,44961,"8","4"
2012,44965,"8","3"
2012,44966,"8","3"
2012,44968,"12","3"
2012,44969,"12","2"
2012,44971,"8","4"
2012,44972,"12","4"
2012,44976,"8","3"
2012,33982,"9","3"
2012,41159,"8","3"
2012,44979,"9","3"
2012,41161,"10","3"
2012,41165,"6","3"
2012,44980,"8","3"
2012,44982,"24","2"
2012,44983,"8","2"
2012,33992,"9","3"
2012,33993,"10","3"
2012,41172,"12","3"
2012,41174,"8","2"
2012,41175,"13","2"
2012,44987,"24","4"
2012,44989,"8","3"
2012,44992,"8","2"
2012,34006,"12","3"
2012,44993,"10","1"
2012,44994,"9","1"
2012,41186,"8","1"
2012,34009,"12","4"
2012,34018,"12","3"
2012,41187,"8","3"
2012,34021,"12","3"
2012,34022,"9","3"
2012,34027,"8","3"
2012,34028,"8","3"
2012,45005,"12","2"
2012,45008,"12","3"
2012,45009,"6","3"
2012,45011,"8","4"
2012,34053,"24","1"
2012,45014,"12","4"
2012,41200,"8","2"
2012,34074,"7","1"
2012,34077,"8","4"
2012,34087,"10","1"
2012,34088,"4","1"
2012,45019,"8","2"
2012,34090,"8","1"
2012,34091,"8","2"
2012,45023,"12","3"
2012,45024,"8","3"
2012,45025,"12","3"
2012,45026,"11","2"
2012,34099,"12","1"
2012,34100,"8","1"
2012,45029,"12","3"
2012,45031,"9","1"
2012,41224,"8","3"
2012,41226,"8","3"
2012,45033,"10","3"
2012,45034,"9","3"
2012,45036,"9","2"
2012,45038,"8","3"
2012,45039,"12","3"
2012,34123,"24","3"
2012,34126,"8","4"
2012,34130,"8","3"
2012,45043,"8","4"
2012,45044,"12","3"
2012,45047,"6","4"
2012,28950,"8","3"
2012,11812,"9","3"
2012,34142,"7","3"
2012,2192,"8","1"
2012,45049,"12","3"
2012,45053,"10","2"
2012,45054,"12","2"
2012,41244,"8","2"
2012,41245,"24","3"
2012,45057,"8","3"
2012,41252,"4","3"
2012,41254,"8","2"
2012,45060,"10","1"
2012,45061,"12","1"
2012,34163,"8","4"
2012,34164,"6","4"
2012,34168,"8","3"
2012,34169,"6","3"
2012,45066,"7","3"
2012,45067,"8","2"
2012,25827,"8","2"
2012,45073,"8","3"
2012,45074,"12","3"
2012,45075,"12","3"
2012,28958,"8","3"
2012,2100,"8","3"
2012,28952,"12","2"
2012,41191,"8","2"
2012,2352,"7","4"
2012,2355,"6","3"
2012,11842,"8","4"
2012,14667,"24","3"
2012,14668,"8","2"
2012,2366,"9","2"
2012,2367,"8","2"
2012,2370,"8","4"
2012,2373,"8","5"
2012,2376,"8","2"
2012,2380,"7","4"
2012,2383,"7","3"
2012,2386,"6","4"
2012,2389,"8","3"
2012,11852,"7","3"
2012,11853,"8","4"
2012,14673,"8","3"
2012,14674,"8","2"
2012,25864,"8","3"
2012,25865,"8","4"
2012,2397,"8","3"
2012,2399,"5","3"
2012,2409,"8","3"
2012,2410,"6","3"
2012,2413,"9","3"
2012,2415,"8","3"
2012,2416,"8","3"
2012,2418,"8","3"
2012,11867,"6","3"
2012,11869,"8","3"
2012,34178,"8","3"
2012,2425,"8","3"
2012,2426,"8","3"
2012,28973,"8","2"
2012,28974,"8","2"
2012,14683,"8","3"
2012,14690,"8","2"
2012,28976,"8","3"
2012,14693,"5","2"
2012,16601,"8","1"
2012,16602,"6","3"
2012,22997,"12","2"
2012,22998,"11","2"
2012,24254,"7","3"
2012,2417,"8","2"
2012,28977,"12","2"
2012,41266,"8","2"
2012,41268,"8","2"
2012,25847,"8","2"
2012,2449,"8","2"
2012,34179,"8","2"
2012,30317,"12","2"
2012,2462,"8","3"
2012,18133,"8","3"
2012,18135,"8","2"
2012,28980,"8","3"
2012,21666,"8","3"
2012,24256,"8","3"
2012,31573,"12","3"
2012,34182,"8","3"
2012,14705,"12","2"
2012,14707,"12","3"
2012,2498,"8","3"
2012,2474,"8","2"
2012,28982,"8","2"
2012,28983,"8","2"
2012,28984,"24","2"
2012,28985,"12","1"
2012,25849,"8","3"
2012,2510,"12","2"
2012,2512,"8","3"
2012,2513,"8","2"
2012,2514,"8","3"
2012,11899,"24","3"
2012,11901,"8","2"
2012,41272,"8","2"
2012,14728,"8","3"
2012,14729,"8","3"
2012,14730,"8","3"
2012,31576,"12","4"
2012,28987,"12","2"
2012,28988,"8","3"
2012,25854,"8","2"
2012,25855,"24","2"
2012,30322,"7","2"
2012,30324,"9","3"
2012,30326,"12","1"
2012,41275,"8","2"
2012,2537,"8","2"
2012,14732,"12","2"
2012,28990,"8","2"
2012,28991,"12","2"
2012,41279,"8","2"
2012,41280,"12","3"
2012,11906,"8","3"
2012,25879,"8","3"
2012,21673,"9","3"
2012,21674,"7","3"
2012,2553,"8","2"
2012,11915,"9","3"
2012,11917,"10","3"
2012,2562,"8","3"
2012,2564,"12","4"
2012,2565,"9","3"
2012,2567,"10","3"
2012,2569,"7","3"
2012,2571,"9","2"
2012,30330,"10","2"
2012,2573,"10","3"
2012,2574,"9","3"
2012,21676,"10","3"
2012,21677,"9","2"
2012,11919,"8","3"
2012,11920,"10","2"
2012,18149,"12","3"
2012,2586,"12","3"
2012,18150,"12","2"
2012,21679,"8","2"
2012,41283,"8","2"
2012,2603,"10","2"
2012,2604,"10","2"
2012,2606,"8","3"
2012,16631,"5","2"
2012,16633,"5","3"
2012,16623,"8","4"
2012,23018,"7","2"
2012,23019,"6","1"
2012,2614,"24","3"
2012,18154,"6","3"
2012,45086,"10","1"
2012,28992,"8","2"
2012,28993,"6","2"
2012,2619,"8","3"
2012,2621,"8","3"
2012,2623,"6","2"
2012,45087,"9","2"
2012,2630,"6","2"
2012,45088,"8","1"
2012,45092,"9","2"
2012,45093,"5","2"
2012,16635,"8","3"
2012,16636,"8","3"
2012,16637,"8","1"
2012,25881,"12","2"
2012,25882,"8","2"
2012,25885,"6","3"
2012,25886,"10","2"
2012,30332,"12","3"
2012,34193,"12","2"
2012,34205,"8","2"
2012,34210,"8","3"
2012,34211,"8","2"
2012,34212,"12","2"
2012,34215,"12","2"
2012,34216,"8","2"
2012,34223,"7","2"
2012,34225,"10","2"
2012,34228,"10","3"
2012,34230,"8","2"
2012,34231,"6","3"
2012,34234,"6","3"
2012,34235,"10","3"
2012,34237,"10","4"
2012,34238,"8","2"
2012,34239,"18","2"
2012,34243,"6","2"
2012,41293,"8","3"
2012,41294,"8","3"
2012,34248,"8","3"
2012,34249,"8","3"
2012,34250,"8","3"
2012,34252,"10","3"
2012,34253,"8","3"
2012,34255,"6","3"
2012,34256,"6","4"
2012,34258,"24","4"
2012,34260,"8","2"
2012,34261,"10","2"
2012,34266,"8","4"
2012,34267,"8","2"
2012,34270,"10","2"
2012,34273,"12","4"
2012,25858,"12","1"
2012,34277,"12","2"
2012,34281,"8","1"
2012,34282,"12","3"
2012,34287,"8","2"
2012,34288,"12","3"
2012,34293,"12","1"
2012,34294,"8","1"
2012,41297,"8","3"
2012,41299,"8","4"
2012,34308,"12","2"
2012,34309,"9","2"
2012,34311,"12","3"
2012,34312,"12","2"
2012,34314,"9","3"
2012,34315,"9","2"
2012,34317,"8","4"
2012,34319,"8","4"
2012,34325,"12","1"
2012,34326,"12","2"
2012,34327,"8","2"
2012,34328,"8","2"
2012,45098,"8","2"
2012,45099,"24","3"
2012,34329,"8","4"
2012,34332,"8","3"
2012,34333,"8","2"
2012,41301,"8","2"
2012,44281,"12","2"
2012,34365,"8","2"
2012,34368,"8","3"
2012,34369,"8","3"
2012,34372,"6","4"
2012,34375,"12","2"
2012,34376,"12","3"
2012,34380,"8","4"
2012,34382,"8","4"
2012,34385,"8","4"
2012,34387,"8","3"
2012,34388,"8","3"
